.imp,year,race_ethn,age,var,pop,m,q,p,lx,d,L,t,e,c,s,se,c_mn,se_tot,c_upr,c_lwr
1,2012,Hispanic,18,201,4134787,4.8611935753885266e-5,4.8610754222454663e-5,0.9999513892457775,87968.54675505462,-0,87968.54675505462,87968.54675505462,1,0.12031453244945378,0.8796854675505462,1.5015945593262013e-4,0.1202970088765595,1.504679530590051e-4,0.12059192606455515,0.12000209168856385
1,2004,White,0,298216,17049801,0.0174908786325424,0.017339239366869146,0.9826607606331309,100000,1733.923936686915,99133.03803165654,1758402.3974823435,17.584023974823435,0,1,0,0,0,0,0
1,2004,White,1,164548,17074779,0.00963690364601498,0.009590691361739106,0.9904093086382609,98266.07606331308,942.4396068524075,97794.85625988687,1659269.359450687,16.885474885367515,0.017339239366869097,0.9826607606331309,8.221622262802231e-5,0.017342432548068533,8.253630217323545e-5,0.017504203700328073,0.017180661395808993
1,2004,White,2,156500,17221724,0.009087359662714371,0.009046256370096277,0.9909537436299037,97323.63645646068,880.4145662551891,96883.42917333308,1561474.5031908,16.044144670748626,0.026763635435393174,0.9732363645646068,8.142771221186893e-5,0.026765338793181104,8.185160671268126e-5,0.026925767942337957,0.02660490964402425
1,2004,White,3,146824,17440479,0.008418576118236203,0.008383288442299887,0.9916167115577001,96443.22189020549,808.5113474103273,96038.96621650032,1464591.074017467,15.186044652104338,0.03556778109794512,0.9644322189020549,8.069109625156994e-5,0.035572213122228115,8.135412709792453e-5,0.035731667211340044,0.035412759033116185
1,2004,White,4,138983,17589474,0.007901486991595087,0.007870393087296082,0.9921296069127039,95634.71054279516,752.6827647615719,95258.36916041438,1368552.1078009668,14.310202854522776,0.04365289457204835,0.9563471054279516,8.001463951696764e-5,0.04365032527901822,8.084539066665314e-5,0.04380878224472486,0.04349186831331158
1,2004,White,5,132211,17707412,0.007466421405906182,0.007438651353059404,0.9925613486469406,94882.02777803359,705.7943243120826,94529.13061587754,1273293.7386405522,13.419756812315262,0.05117972221966416,0.9488202777803358,7.938489285123081e-5,0.05117817643963305,8.101156628638772e-5,0.051336959109554374,0.05101939376971173
1,2004,White,6,125491,17709354,0.0070861421596744864,0.007061124095101989,0.992938875904898,94176.2334537215,664.9900712260278,93843.73841810849,1178764.6080246747,12.516582632325418,0.05823766546278497,0.941762334537215,7.879437631061053e-5,0.05823965199640391,8.119634993108105e-5,0.05839879684226883,0.05808050715053899
1,2004,White,7,118656,17813761,0.006660917927438232,0.00663880765098859,0.9933611923490114,93511.24338249548,620.8031580211682,93200.84180348489,1084920.8696065661,11.602036614665037,0.06488756617504521,0.9351124338249548,7.823799944148514e-5,0.06489240058419199,8.148152907903974e-5,0.0650521043811869,0.06473269678719708
1,2004,White,8,111492,17922192,0.006220890837460061,0.006201601095743016,0.993798398904257,92890.44022447431,576.0694558801479,92602.40549653424,991720.0278030813,10.676233478994622,0.07109559775525687,0.9289044022447431,7.771859241219497e-5,0.07110242330157246,8.11689902589809e-5,0.07126151452248006,0.07094333208066486
1,2004,White,9,106496,18118996,0.005877588360856198,0.005860365951502742,0.9941396340484973,92314.37076859416,540.995995286663,92043.87277095084,899117.6223065471,9.739736238471245,0.07685629231405833,0.9231437076859417,7.723661270433191e-5,0.07686497100859842,8.113943694044467e-5,0.07702400430500168,0.07670593771219515
1,2004,White,10,102733,18778624,0.005470741626223519,0.005455817941065876,0.9945441820589341,91773.3747733075,500.6988246003748,91523.02536100731,807073.7495355962,8.794203673224137,0.08226625226692497,0.917733747733075,7.678397788903003e-5,0.08227354296160894,8.025307392559208e-5,0.0824308389865031,0.08211624693671478
1,2004,White,11,99189,18848142,0.005262534630734425,0.005248723835259318,0.9947512761647407,91272.67594870712,479.06506975987577,91033.14341382719,715550.724174589,7.839703577626123,0.08727324051292873,0.9127267594870713,7.636505848487666e-5,0.08727666138524519,7.981676200297599e-5,0.08743310223877102,0.08712022053171936
1,2004,White,12,100717,19185794,0.005249561211800773,0.0052358183373728195,0.9947641816626271,90793.61087894725,475.3788527562865,90555.9214525691,624517.5807607619,6.878430923883123,0.0920638912105275,0.9079361087894725,7.596423938222612e-5,0.09206922091753544,8.020308909862423e-5,0.09222641897216875,0.09191202286290213
1,2004,White,13,106042,19457157,0.005450025407103412,0.0054352143788744525,0.9945647856211256,90318.23202619096,490.8989533832646,90072.78254949933,533961.6593081926,5.912003006805442,0.09681767973809041,0.9031823202619096,7.556650442468407e-5,0.0968194979527313,7.956665863579226e-5,0.09697544860365745,0.09666354730180515
1,2004,White,14,109898,19706967,0.005576606486426856,0.005561100452000706,0.9944388995479992,89827.3330728077,499.5388225532224,89577.56366153108,443888.87675869325,4.941579156078342,0.10172666927192298,0.898273330728077,7.515578427327376e-5,0.1017304350796403,7.916678056380194e-5,0.10188560196954535,0.10157526818973525
1,2004,White,15,107148,20056190,0.0053423905537392695,0.005328158003246582,0.9946718419967534,89327.79425025448,475.95260184684594,89089.81794933105,354311.3130971623,3.9664173516313252,0.10672205749745522,0.8932779425025448,7.473783540738118e-5,0.1067229920570953,7.809629304020632e-5,0.1068760607914541,0.1065699233227365
1,2004,White,16,88835,20311531,0.0043736240266674135,0.004364080602778102,0.9956359193972218,88851.84164840763,387.75659865894704,88657.96334907816,265221.4951478311,2.9849859071838867,0.11148158351592374,0.8885184164840763,7.433962041151002e-5,0.1114828143785872,7.725602129742226e-5,0.11163423618033015,0.11133139257684425
1,2004,White,17,54677,20393472,0.0026811030510155405,0.0026775137059324846,0.9973224862940675,88464.08504974868,243.09220049613214,88342.53894950062,176563.53179875304,1.9958781204763576,0.11535914950251314,0.8846408504974869,7.401519631605425e-5,0.115359329680113,7.722565359337339e-5,0.11551069196115601,0.11520796739907
1,2004,White,18,1453,20581469,7.05974874776917e-5,7.059499556303408e-5,0.9999294050044369,88220.99284925255,-0,88220.99284925255,88220.99284925255,1,0.11779007150747445,0.8822099284925256,7.381180850129864e-5,0.11778868435782026,7.765059118439658e-5,0.11794087951654168,0.11763648919909885
1,2012,White,0,211277,10325493,0.020461686429887656,0.020254466162180008,0.97974553383782,100000,2025.4466162180033,98987.27669189099,1764035.2186316533,17.640352186316534,0,1,0,0,0,0,0
1,2012,White,1,93992,10369476,0.009064296016500738,0.009023400629310962,0.990976599370689,97974.553383782,884.063646659677,97532.52156045215,1665047.9419397623,16.994697954044284,0.020254466162180074,0.9797455338378199,1.0139558715457563e-4,0.02025604141188413,1.0166237081047559e-4,0.02045529965867266,0.0200567831650956
1,2012,White,2,87406,10384931,0.00841661827122395,0.00838134697219214,0.9916186530278078,97090.48973712232,813.7490821868705,96683.61519602888,1567515.4203793101,16.144891478284247,0.029095102628776792,0.9709048973712232,1.0048065414963568e-4,0.02909271236646529,1.0057137060679431e-4,0.029289832252854604,0.028895592480075973
1,2012,White,3,80902,10409430,0.007771991357836116,0.007741906343239698,0.9922580936567603,96276.74065493545,745.3655091828987,95904.05790034399,1470831.8051832814,15.277125037446746,0.03723259345064556,0.9627674065493544,9.963849092321476e-5,0.037225476443992454,9.990195142915988e-5,0.037421284268793605,0.037029668619191304
1,2012,White,4,77085,10509933,0.007334490143752582,0.007307691049763543,0.9926923089502364,95531.37514575255,698.1137751242204,95182.31825819044,1374927.7472829374,14.392420764227516,0.044686248542474494,0.9553137514575255,9.886709905830548e-5,0.0446796822230332,9.915106389428453e-5,0.044874018308266,0.044485346137800405
1,2012,White,5,73922,10628735,0.006954919846999666,0.0069308182044566045,0.9930691817955434,94833.26137062833,657.2720942955493,94504.62532348055,1279745.4290247466,13.494689632398408,0.0516673862937167,0.9483326137062833,9.814460884340102e-5,0.05165736684243973,9.88429846673227e-5,0.051851099092387685,0.05146363459249178
1,2012,White,6,70329,10737176,0.0065500463064030985,0.006528664778095345,0.9934713352219047,94175.98927633278,614.8434641306812,93868.56754426744,1185240.8037012664,12.585382036428763,0.05824010723667217,0.9417598927633278,9.746438640175989e-5,0.058234693835549446,9.890082842121809e-5,0.05842853945925503,0.05804084821184386
1,2012,White,7,65263,10859989,0.0060094904331855215,0.005991487539660452,0.9940085124603395,93561.1458122021,560.5704393301567,93280.86059253702,1091372.236156999,11.664801950455205,0.06438854187797904,0.935611458122021,9.682807409514003e-5,0.06437807486594287,9.849894897338135e-5,0.0645711328059307,0.06418501692595503
1,2012,White,8,59979,11006202,0.005449563800482673,0.005434755277669837,0.9945652447223302,93000.57537287194,505.43536783404124,92747.85768895491,998091.3755644619,10.732098931245998,0.06999424627128059,0.9300057537287194,9.62479298957097e-5,0.06997947439918653,9.836165667558166e-5,0.07017226324627067,0.06978668555210239
1,2012,White,9,55456,11080114,0.005005002656109856,0.004992508895967372,0.9950074911040326,92495.1400050379,461.78280930889014,92264.24860038346,905343.517875507,9.788011757441483,0.07504859994962099,0.924951400050379,9.57248459507442e-5,0.07503708513034832,9.754931504240163e-5,0.07522828178783142,0.07484588847286522
1,2012,White,10,51212,11127515,0.004602285415926197,0.004591719214738188,0.9954082807852618,92033.35719572901,422.591334632496,91822.06152841277,813079.2692751235,8.834614905397105,0.07966642804270985,0.9203335719572902,9.524693880577001e-5,0.07966390829384758,9.688893239853043e-5,0.07985381060134869,0.07947400598634646
1,2012,White,11,47663,11232438,0.004243335240310252,0.004234351354149792,0.9957656486458502,91610.76586109652,387.9121704786521,91416.8097758572,721257.2077467109,7.873061653477568,0.0838923413890349,0.9161076586109651,9.480959160671055e-5,0.08388876295913972,9.61693450249413e-5,0.0840772548753886,0.08370027104289084
1,2012,White,12,47810,11371158,0.0042044970266001055,0.004195676671555041,0.9958043233284449,91222.85369061786,382.7415991424059,91031.48289104666,629840.3979708536,6.904414546238119,0.08777146309382133,0.9122285369061787,9.440813448410428e-5,0.08776846828118315,9.617282132581704e-5,0.08795696701098175,0.08757996955138454
1,2012,White,13,48876,11461509,0.004264359954697065,0.004255286917134477,0.9957447130828655,90840.11209147546,386.5507405338867,90646.83672120851,538808.9150798068,5.931398615374114,0.09159887908524544,0.9084011209147546,9.401202847664428e-5,0.09159334033219321,9.709162590011361e-5,0.09178363991895744,0.09140304074542899
1,2012,White,14,49338,11562660,0.004267011224060899,0.004257926913096194,0.9957420730869038,90453.56135094157,385.1446532615664,90260.98902431078,448162.07835859846,4.954609544004796,0.09546438649058431,0.9045356135094157,9.361198032181435e-5,0.09546100211727208,9.705581734439475e-5,0.09565123151926709,0.09527077271527708
1,2012,White,15,48187,11682227,0.004124812846043824,0.004116323314400969,0.9958836766855991,90068.41669768,370.75072354383883,89883.04133590808,357901.08933428756,3.9736580530287755,0.0993158330231999,0.9006841669768001,9.321338735141387e-5,0.09931481550659264,9.69468987594093e-5,0.09950483142816109,0.0991247995850242
1,2012,White,16,40432,11766632,0.003436157432305183,0.0034302639687896204,0.9965697360312104,89697.66597413617,307.6866716756049,89543.82263829836,268018.04799837945,2.988015854009635,0.10302334025863835,0.8969766597413616,9.282969091184496e-5,0.10302327904619009,9.629208715533207e-5,0.10321201153701454,0.10283454655536564
1,2012,White,17,26412,11854250,0.002228061665647342,0.002225582298345998,0.997774417701654,89389.97930246056,203.82216322670865,89288.0682208472,178474.2253600812,1.9965797816799418,0.10610020697539435,0.8938997930246056,9.251126056787619e-5,0.10609979650443746,9.607086134588366e-5,0.10628809539267539,0.10591149761619953
1,2012,White,18,656,11995659,5.468644948976959e-5,5.4684954226776006e-05,0.9999453150457732,89186.15713923385,-0,89186.15713923385,89186.15713923385,1,0.10813842860766143,0.8918615713923386,9.230032142907213e-5,0.10813921642329238,9.622789607344883e-5,0.10832782309959635,0.10795060974698842
1,2004,Total,0,657676,31887374,0.02062496585639194,0.020414442269004192,0.9795855577309958,100000,2041.4442269004212,98979.2778865498,1737428.62698556,17.3742862698556,0,1,0,0,0,0,0
1,2004,Total,1,348084,31647876,0.010998652800586048,0.010938498427404658,0.9890615015725953,97958.55577309958,1071.5195082748833,97422.79601896214,1638449.34909901,16.72594431561582,0.02041444226900424,0.9795855577309958,6.612488552796258e-5,0.02041444226900424,6.612488552796258e-5,0.02054404704463905,0.020284837493369432
1,2004,Total,2,321890,31647120,0.010171225691310931,0.010119760507280149,0.9898802394927199,96887.0362648247,980.4736032601941,96396.79946319459,1541026.553080048,15.905394699739876,0.031129637351753003,0.968870362648247,6.540157857160265e-5,0.031129637351753003,6.540157857160265e-5,0.03125782444575335,0.031001450257752663
1,2004,Total,3,299519,31788227,0.009422324812264616,0.009378142858191765,0.9906218571418083,95906.5626615645,899.4254456782801,95456.84993872535,1444629.7536168534,15.062887392958386,0.040934373384355016,0.959065626615645,6.473973025965997e-5,0.040934373384355016,6.473973025965997e-5,0.04106126325566395,0.04080748351304608
1,2004,Total,4,282669,31782687,0.00889380435329461,0.008854429571161641,0.9911455704288383,95007.13721588622,841.2340052357467,94586.52021326835,1349172.903678128,14.200753156180058,0.04992862784113783,0.9500713721588622,6.413259182068407e-5,0.04992862784113783,6.413259182068407e-5,0.05005432772110637,0.04980292796116929
1,2004,Total,5,274745,31647297,0.008681468120326358,0.008643947044973992,0.991356052955026,94165.90321065047,813.9650807950093,93758.92067025296,1254586.3834648598,13.323149257734322,0.0583409678934953,0.9416590321065047,6.356473430319177e-5,0.0583409678934953,6.356473430319177e-5,0.05846555477272956,0.05821638101426104
1,2004,Total,6,264945,31373970,0.008444739381085658,0.008409232492687805,0.9915907675073122,93351.93812985547,785.0181513769494,92959.42905416699,1160827.4627946068,12.434958352764562,0.0664806187014454,0.9335193812985546,6.301528410594713e-5,0.0664806187014454,6.301528410594713e-5,0.06660412865829304,0.06635710874459774
1,2004,Total,7,247381,31304647,0.007902373088570525,0.007871272223673939,0.9921287277763261,92566.91997847852,728.6194260576449,92202.6102654497,1067868.0337404397,11.536173332641026,0.07433080021521488,0.9256691997847851,6.248537393130746e-5,0.07433080021521488,6.248537393130746e-5,0.07445327154812025,0.07420832888230951
1,2004,Total,8,229578,31244714,0.0073477388847278296,0.007320843063105943,0.992679156936894,91838.30055242087,672.3337855266291,91502.13365965756,975665.4234749901,10.623731249448424,0.0816169944757913,0.9183830055242087,6.199353454309608e-5,0.0816169944757913,6.199353454309608e-5,0.08173850180349576,0.08149548714808683
1,2004,Total,9,216834,31477976,0.006888435266613075,0.0068647914309177376,0.9931352085690822,91165.96676689424,625.8353474527103,90853.04909316788,884163.2898153325,9.698392077342673,0.08834033233105754,0.9116596676689425,6.153968960577885e-5,0.08834033233105754,6.153968960577885e-5,0.08846095012268486,0.08821971453943021
1,2004,Total,10,206111,32668363,0.006309192780795291,0.0062893524123772675,0.9937106475876227,90540.13141944153,569.4387939598237,90255.41202246162,793310.2407221646,8.761973594306253,0.09459868580558473,0.9054013141944153,6.111723247191175e-5,0.09459868580558473,6.111723247191175e-5,0.09471847558122967,0.09447889602993978
1,2004,Total,11,198552,32660901,0.006079195426972452,0.0060607731148705326,0.9939392268851295,89970.69262548171,545.2919549907965,89698.04664798631,703054.828699703,7.814264936542037,0.10029307374518293,0.8997069262548171,6.0732844658426705e-5,0.10029307374518293,6.0732844658426705e-5,0.10041211012071344,0.10017403736965241
1,2004,Total,12,202566,33057867,0.006127618578657843,0.006108902067755054,0.993891097932245,89425.40067049091,546.2910150657844,89152.25516295803,613356.7820517167,6.858865349810119,0.10574599329509093,0.8942540067049091,6.0364756666331304e-5,0.10574599329509093,6.0364756666331304e-5,0.10586430821815694,0.10562767837202493
1,2004,Total,13,211433,33349798,0.006339858490297302,0.0063198250919142196,0.9936801749080858,88879.10965542513,561.7004273473576,88598.25944175145,524204.5268887586,5.897949798563959,0.11120890344574874,0.8887910965542513,5.9995994279512826e-5,0.11120890344574874,5.9995994279512826e-5,0.11132649559453658,0.1110913112969609
1,2004,Total,14,216486,33598295,0.0064433626765882015,0.006422670877679576,0.9935773291223204,88317.40922807777,567.2336522412807,88033.79240195712,435606.2674470071,4.93228086347125,0.1168259077192223,0.8831740922807777,5.9616830089450816e-5,0.1168259077192223,5.9616830089450816e-5,0.11694275670619762,0.11670905873224698
1,2004,Total,15,210835,34060449,0.0061900240951022105,0.006170925007858355,0.9938290749921417,87750.17557583649,541.4997529048851,87479.42569938404,347572.47504505015,3.9609319612661853,0.12249824424163513,0.8775017557583649,5.923393081101573e-5,0.12249824424163513,5.923393081101573e-5,0.12261434274602473,0.12238214573724554
1,2004,Total,16,176566,34409057,0.005131381542946673,0.005118249696933155,0.9948817503030668,87208.6758229316,446.35577860067133,86985.49793363127,260093.04934566605,2.982421724574269,0.12791324177068397,0.872086758229316,5.8868402666060285e-5,0.12791324177068397,5.8868402666060285e-5,0.12802862383990946,0.1277978597014585
1,2004,Total,17,107668,34451270,0.00312522586250086,0.003120349963298183,0.9968796500367019,86762.32004433093,278.0591177513852,86623.29048545525,173107.55141203484,1.9951927440804498,0.13237679955669068,0.8676232004433093,5.856709948195578e-5,0.13237679955669068,5.856709948195578e-5,0.13249159107167532,0.13226200804170604
1,2004,Total,18,2944,34735265,8.475536317342044e-5,8.475177158983009e-5,0.9999152482284102,86484.26092657955,-0,86484.26092657955,86484.26092657955,1,0.13515739073420452,0.8648426092657955,5.8379401458172076e-5,0.13515739073420452,5.8379401458172076e-5,0.13527181436106253,0.1350429671073465
1,2012,Total,0,462710,19752090,0.023425875439004176,0.02315466627500914,0.9768453337249908,100000,2315.466627500922,98842.26668624954,1746112.5187595766,17.461125187595766,0,1,0,0,0,0,0
1,2012,Total,1,206564,19845600,0.010408554037166928,0.010354665489524677,0.9896453345104753,97684.53337249908,1011.4906665725284,97178.78803921281,1647270.252073327,16.863163442587314,0.023154666275009173,0.9768453337249908,7.877995113344144e-5,0.023154666275009173,7.877995113344144e-5,0.023309074979230716,0.02300025757078763
1,2012,Total,2,187730,19884766,0.009440895608225915,0.009396539732877593,0.9906034602671224,96673.04270592655,908.3920868844143,96218.84666248434,1550091.4640341143,16.034371326755455,0.033269572940734515,0.9667304270592655,7.796421109217355e-5,0.033269572940734515,7.796421109217355e-5,0.033422382794475174,0.03311676308699386
1,2012,Total,3,172936,19932146,0.008676235865420613,0.008638759906155343,0.9913612400938446,95764.65061904214,827.2878241947619,95351.00670694475,1453872.61737163,15.181725281442603,0.042353493809578646,0.9576465061904214,7.72316172849035e-5,0.042353493809578646,7.72316172849035e-5,0.042504867779457056,0.042202119839700236
1,2012,Total,4,165556,20114627,0.008230627393687191,0.00819689460106385,0.9918031053989361,94937.36279484737,778.1915565323143,94548.26701658122,1358521.6106646853,14.309662399200514,0.050626372051526314,0.9493736279484737,7.656443188601512e-5,0.050626372051526314,7.656443188601512e-5,0.0507764383380229,0.050476305765029726
1,2012,Total,5,161660,20306660,0.007960934983891985,0.007929372374922073,0.9920706276250779,94159.17123831506,746.6231312626624,93785.85967268373,1263973.343648104,13.423794273305695,0.058408287616849464,0.9415917123831505,7.593684130765513e-5,0.058408287616849464,7.593684130765513e-5,0.05855712382581247,0.05825945140788646
1,2012,Total,6,154366,20417274,0.007560558769990548,0.007532085382891579,0.9924679146171084,93412.5481070524,703.5912881757831,93060.7524629645,1170187.4839754202,12.527090928237662,0.06587451892947604,0.934125481070524,7.533470981595137e-5,0.06587451892947604,7.533470981595137e-5,0.06602217496071532,0.06572686289823677
1,2012,Total,7,141897,20519344,0.00691527955279662,0.006891451396331548,0.9931085486036685,92708.95681887661,638.8992699218943,92389.50718391567,1077126.7315124557,11.618367507001658,0.07291043181123391,0.9270895681887661,7.476728234932226e-5,0.07291043181123391,7.476728234932226e-5,0.07305697568463858,0.07276388793782924
1,2012,Total,8,128600,20630289,0.006233553005486254,0.0062141847803790645,0.993785815219621,92070.05754895472,572.1403503493348,91783.98737378005,984737.22432854,10.6955208951069,0.0792994245104528,0.9207005754895472,7.42520272569761e-5,0.0792994245104528,7.42520272569761e-5,0.07944495848387648,0.07915389053702912
1,2012,Total,9,116561,20582449,0.005663125899158065,0.005647135678998168,0.9943528643210018,91497.91719860538,516.7011527662689,91239.56662222225,892953.23695476,9.759273918951791,0.08502082801394617,0.9149791719860538,7.379061143928352e-5,0.08502082801394617,7.379061143928352e-5,0.08516545761236717,0.08487619841552517
1,2012,Total,10,106205,20497765,0.005181296595019018,0.0051679083620192676,0.9948320916379807,90981.21604583912,470.1825871899782,90746.12475224413,801713.6703325377,8.811859251569135,0.0901878395416088,0.9098121604583912,7.337390584464965e-5,0.0901878395416088,7.337390584464965e-5,0.09033165239706432,0.09004402668615329
1,2012,Total,11,99733,20547761,0.004853716178614302,0.0048419654156771205,0.9951580345843228,90511.03345864914,438.2512937439751,90291.90781177714,710967.5455802938,7.855037318793916,0.09488966541350863,0.9051103345864914,7.299471622308106e-5,0.09488966541350863,7.299471622308106e-5,0.09503273505730586,0.0947465957697114
1,2012,Total,12,99393,20671946,0.004808110470102814,0.004796579228697724,0.9952034207713023,90072.78216490516,432.041236003206,89856.76154690355,620675.6377685165,6.890823430236497,0.09927217835094837,0.9007278216490516,7.264127833160174e-5,0.09927217835094837,7.264127833160174e-5,0.09941455525647831,0.09912980144541843
1,2012,Total,13,100541,20717878,0.004852861861625018,0.0048411152298915815,0.9951588847701084,89640.74092890196,433.96115612967697,89423.76035083711,530818.876221613,5.921625264595136,0.10359259071098048,0.8964074092890195,7.229284868481031e-5,0.10359259071098048,7.229284868481031e-5,0.10373428469440271,0.10345089672755825
1,2012,Total,14,101266,20797068,0.004869244068442725,0.004857418091328152,0.9951425819086719,89206.77977277228,433.3146259373898,88990.12245980359,441395.1158707758,4.947999658715386,0.10793220227227718,0.8920677977277228,7.194287067403004e-5,0.10793220227227718,7.194287067403004e-5,0.10807321029879828,0.10779119424575608
1,2012,Total,15,98007,20908362,0.004687454713095172,0.004676494285505494,0.9953235057144945,88773.46514683489,415.14860246368335,88565.89084560305,352404.9934109722,3.9697109133689907,0.11226534853165115,0.8877346514683488,7.159341407247591e-5,0.11226534853165115,7.159341407247591e-5,0.11240567162323321,0.1121250254400691
1,2012,Total,16,84119,20957390,0.004013810880076193,0.004005771675109865,0.9959942283248902,88358.3165443712,353.94324167384184,88181.34492353429,263839.1025653692,2.986013234338572,0.11641683455628793,0.8835831654437121,7.125860788068616e-5,0.11641683455628793,7.125860788068616e-5,0.11655650142773408,0.11627716768484178
1,2012,Total,17,54799,21049513,0.0026033381389868734,0.002599953859465897,0.9974000461405341,88004.37330269736,233.99264237325406,87887.37698151074,175657.75764183485,1.996011687256125,0.1199562669730263,0.8800437330269737,7.097316216762995e-5,0.1199562669730263,7.097316216762995e-5,0.12009537437087486,0.11981715957517775
1,2012,Total,18,1259,21311300,5.9076640092345374e-5,5.907489511918665e-5,0.9999409251048809,87770.38066032411,-0,87770.38066032411,87770.38066032411,1,0.1222961933967589,0.8777038066032411,7.078445338953244e-5,0.1222961933967589,7.078445338953244e-5,0.12243493092540239,0.12215745586811541
